Source,JurisdictionName,PostalAbbreviation,ProfileYear,FIPSCode,JurisdictionType,HHSRegion,Participation,region,GovClassification,governance,structure,size,density,employeeTotal,positionTotal,regularPositionTotal,tempEmployeeTotal,fteTotal,regularFTETotal,tempFTETotal,positionsLHD,positionsRHD,positionsSHDCent,positionsSHDOut,workforceDevDir,directorFTE,vacPositions,vacPerc,sepEmp,turnoverRate,perPopFTE,perPopEmp,perPopVacPositions,perPopSepEmp,perPopQuarEmp,perPopQuarFTE,perPopQuarVacPositions,vacPercQuar,vacPercQuarLabel,turnoverRateQuar,turnoverRateQuarLabel,perPopQuarSepEmp,perPopQuarSepEmpLabel,directorFTEQuar,occupationFunction,occupationClassification,positionType,occupationDataFlag,rawOccupationFTE,perPopOccupationFTE,rawFTEQuar,rawFTEQuarLabel,perPopOccFTEQuar,perPopOccFTEQuarLabel,PYPop,tempEmpRate,perPopQuarEmpLabel,perPopQuarFTELabel,perPopQuarVacPositionsLabel,tempEmpTotalQuar,tempEmpTotalQuarLabel,tempEmpRateQuar,tempEmpRateQuarLabel,rawOccupationFTEM,perPopOccupationFTEM,perPopFTEN,perPopEmpN,perPopVacPositionsN,perPopSepEmpN,vacPercN,rawOccFTEN,perPopOccFTEN,tempEmpRateN
WOCCLAB01,Pennsylvania,PA,2022,42,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Mixed,Mixed,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1251,1496,1410,86,1417.4,1408,9.4,0,692,718,0,Yes,0.33,159,11.27659575,116,0.927258193,10.8541407,9.643842341,1.225716173,0.894233183,1,1,1,3,3 (11.2% - 15.2%),2,2 (0.9 - 1.5),1,1 (0.8 - 2),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,50,0.385445337,2,2 (35 - 68),1,1 (0.3 - 1),12972008,0.68745004,1 (5.2 - 14.5),1 (6.5 - 13.8),1 (0.2 - 1.4),1,1 (0.3 - 2.2),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCLAB01,Commonwealth of the Northern Mariana Islands,MP,2022,69,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,,980,940,40,977,938,39,,,,,Yes,0.25,,,71,,1876,,,142,,4,,,,,,4,4 (9.3 - 142),2,Public Health Sciences,Laboratory worker,Regular,Data Collected,27,54,1,1 (3 - 35),4,4 (3.5 - 54),50000,,,4 (62.7 - 1876),,4,4 (18.6 - 561.4),,,0,0,,,,,,,,
WOCCLAB01,Wisconsin,WI,2022,55,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,386,945,451,494,444.2,444.2,,0,79,866,0,Yes,1,65,14.41241685,45,1.165803109,7.538346373,6.550656686,1.103089857,0.763677593,1,1,1,3,3 (11.2% - 15.2%),2,2 (0.9 - 1.5),1,1 (0.8 - 2),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,0,0,0,0,0,0,5892539,12.79792746,1 (5.2 - 14.5),1 (6.5 - 13.8),1 (0.2 - 1.4),3,3 (6.3 - 18.6),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCLAB01,Montana,MT,2022,30,All States,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,Less than 20 people per square mile,213,281,250,31,232,224,8,0,0,,0,Yes,1,37,14.8,,,19.94893429,18.96929912,3.295136468,,2,2,3,3,3 (11.2% - 15.2%),,,,,3,Public Health Sciences,Laboratory worker,Regular,Data Collected,33,2.938905498,1,1 (3 - 35),3,3 (2.1 - 3.5),1122867,1.455399061,2 (14.5 - 32.1),2 (13.8 - 37),3 (3 - 7.2),2,2 (2.2 - 6.3),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCLAB01,Federated States of Micronesia,FM,2022,64,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,63,98,68,30,90,60,30,,,,,No,0,5,7.352941177,5,0.793650794,52.63157895,55.2631579,4.385964912,4.385964912,3,3,3,2,2 (6.5% - 11.2%),1,1 (0.3 - 0.9),3,3 (4.1 - 9.3),1,Public Health Sciences,Laboratory worker,Regular,Data Collected,3,2.631578947,1,1 (3 - 35),3,3 (2.1 - 3.5),114000,4.761904762,3 (32.1 - 55.4),3 (37 - 62.7),3 (3 - 7.2),4,4 (18.6 - 561.4),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCLAB01,Puerto Rico,PR,2022,72,Island Areas,2,Completed Profile Survey,New England,Island Area,Island Area,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,3371,5167,3767,1400,6059,3752,2307,,,,,No,0,396,10.51234404,,,115.3751538,103.6592866,12.17712177,,4,4,4,2,2 (6.5% - 11.2%),,,,,1,Public Health Sciences,Laboratory worker,Regular,Data Collected,57,1.752767528,2,2 (35 - 68),2,2 (1.1 - 2.1),3252000,4.153070306,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),4,4 (18.6 - 561.4),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCLAB01,New Jersey,NJ,2022,34,All States,2,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,5550,7052,6500,552,6183,5965,218,10,70,1374,0,Yes,0.15,950,14.61538462,492,0.886486487,64.40502979,59.92421045,10.25729728,5.312200278,4,4,4,3,3 (11.2% - 15.2%),1,1 (0.3 - 0.9),3,3 (4.1 - 9.3),2,Public Health Sciences,Laboratory worker,Regular,Data Collected,145,1.56558748,4,4 (117 - 336),2,2 (1.1 - 2.1),9261699,0.994594595,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),2,2 (2.2 - 6.3),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCLAB01,Missouri,MO,2022,29,All States,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1699,1954,1797,157,1747,1697,50,10,823,1072,0,Yes,,98,5.453533667,232,1.365509123,27.46862757,27.50100074,1.586284916,3.75528674,2,2,2,1,1 (1.3% - 6.5%),2,2 (0.9 - 1.5),2,2 (2 - 4.1),,Public Health Sciences,Laboratory worker,Regular,Data Collected,86,1.392045947,3,3 (68 - 117),2,2 (1.1 - 2.1),6177957,0.924072984,2 (14.5 - 32.1),2 (13.8 - 37),2 (1.4 - 3),2,2 (2.2 - 6.3),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCLAB01,New Hampshire,NH,2022,33,All States,1,Completed Profile Survey,New England,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,,384,319,65,360,300,60,,,319,,No,0,,,,,21.50181583,,,,,2,,,,,,,,1,Public Health Sciences,Laboratory worker,Regular,Data Collected,86,6.163853871,3,3 (68 - 117),4,4 (3.5 - 54),1395231,,,2 (13.8 - 37),,2,2 (2.2 - 6.3),,,0,0,,,,,,,,
WOCCLAB01,Marshall Islands,MH,2022,68,Island Areas,9,Did not complete Profile Survey,West,Island Area,Island Area,,Less than 2 million,More than 500 people per square mile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Health Sciences,Laboratory worker,Regular,Data Collected,,,,,,,42000,,,,,,,,,1,1,,,,,,,,
WOCCLAB01,South Carolina,SC,2022,45,All States,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,2740,3516,2865,651,3443.99,2860.5,583.49,1827,0,782,0,Yes,1,125,4.363001745,470,1.715328467,54.14912334,51.8680643,2.366243809,8.897076724,3,3,2,1,1 (1.3% - 6.5%),3,3 (1.6 - 1.8),3,3 (4.1 - 9.3),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,70,1.325096533,3,3 (68 - 117),2,2 (1.1 - 2.1),5282634,2.375912409,3 (32.1 - 55.4),3 (37 - 62.7),2 (1.4 - 3),3,3 (6.3 - 18.6),3,3 (1.6 - 3.3),0,0,,,,,,,,
WOCCLAB01,Minnesota,MN,2022,27,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1653,2127,2053,74,2068,2031,37,0,860,883,0,No,0,400,19.48368242,143,0.865093769,35.52448198,28.91283541,6.9964514,2.501231375,2,2,3,4,4 (15.3% - 29.8%),1,1 (0.3 - 0.9),2,2 (2 - 4.1),1,Public Health Sciences,Laboratory worker,Regular,Data Collected,151.31,2.646582653,4,4 (117 - 336),3,3 (2.1 - 3.5),5717184,0.447670901,2 (14.5 - 32.1),2 (13.8 - 37),3 (3 - 7.2),1,1 (0.3 - 2.2),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCLAB01,American Samoa,AS,2022,60,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Freestanding/independent,Less than 2 million,More than 500 people per square mile,,385,138,247,385,138,247,,,,,,,,,,,313.6363636,,,,,4,,,,,,,,,Public Health Sciences,Laboratory worker,Regular,Data Collected,0,0,0,0,0,0,44000,,,4 (62.7 - 1876),,4,4 (18.6 - 561.4),,,0,0,,,,,,,,
WOCCLAB01,Massachusetts,MA,2022,25,All States,1,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,More than 500 people per square mile,3032,3445,3127,318,3288,2971,317,0,0,1605,1522,Yes,1,95,3.038055644,333,1.09828496,42.55243574,43.42611416,1.360646717,4.769424807,3,3,1,1,1 (1.3% - 6.5%),2,2 (0.9 - 1.5),3,3 (4.1 - 9.3),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,140,2.005163583,4,4 (117 - 336),2,2 (1.1 - 2.1),6981974,1.048812665,3 (32.1 - 55.4),3 (37 - 62.7),1 (0.2 - 1.4),2,2 (2.2 - 6.3),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCLAB01,Mississippi,MS,2022,28,All States,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1633,2340,1846,494,2214,1844,370,600,63,958,0,No,0,213,11.53846154,301,1.843233313,62.71987244,55.54314083,7.2447575,10.23789675,4,3,4,3,3 (11.2% - 15.2%),4,4 (1.8 - 7.7),4,4 (9.3 - 142),1,Public Health Sciences,Laboratory worker,Regular,Data Collected,55,1.87071203,2,2 (35 - 68),2,2 (1.1 - 2.1),2940057,3.025107165,4 (55.4 - 688.9),3 (37 - 62.7),4 (7.2 - 88.9),3,3 (6.3 - 18.6),3,3 (1.6 - 3.3),0,0,,,,,,,,
WOCCLAB01,Nebraska,NE,2022,31,All States,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,325,511,416,95,488,393,95,13,0,498,0,Yes,0.15,91,21.875,58,1.784615385,19.97029355,16.5148738,4.624164665,2.947269787,2,2,3,4,4 (15.3% - 29.8%),3,3 (1.6 - 1.8),2,2 (2 - 4.1),2,Public Health Sciences,Laboratory worker,Regular,Data Collected,13,0.660594952,1,1 (3 - 35),1,1 (0.3 - 1),1967923,2.923076923,2 (14.5 - 32.1),2 (13.8 - 37),3 (3 - 7.2),2,2 (2.2 - 6.3),3,3 (1.6 - 3.3),0,0,,,,,,,,
WOCCLAB01,Oregon,OR,2022,41,All States,10,Completed Profile Survey,West,Largely Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,1136,1418,1253,165,1297.5,1140,157.5,0,0,1253,0,Yes,0.75,117,9.337589785,59,0.519366197,26.88592373,26.79158716,2.759344804,1.391464474,2,2,2,2,2 (6.5% - 11.2%),1,1 (0.3 - 0.9),1,1 (0.8 - 2),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,60.5,1.426840689,2,2 (35 - 68),2,2 (1.1 - 2.1),4240137,1.452464789,2 (14.5 - 32.1),2 (13.8 - 37),2 (1.4 - 3),2,2 (2.2 - 6.3),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCLAB01,Vermont,VT,2022,50,All States,1,Completed Profile Survey,New England,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,582,725,650,75,695,650,45,0,200,495,0,No,0,68,10.46153846,90,1.546391753,100.4537418,89.94473499,10.50900684,13.90897964,4,4,4,2,2 (6.5% - 11.2%),2,2 (0.9 - 1.5),4,4 (9.3 - 142),1,Public Health Sciences,Laboratory worker,Regular,Data Collected,63,9.736285746,2,2 (35 - 68),4,4 (3.5 - 54),647064,1.288659794,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),3,3 (6.3 - 18.6),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCLAB01,New Mexico,NM,2022,35,All States,6,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,Less than 20 people per square mile,3105,4036,4005,31,4025,3994,31,779,,1257,1969,No,0,900,22.47191011,818,2.634460548,188.9895824,146.9235487,42.58653584,38.70642924,4,4,4,4,4 (15.3% - 29.8%),4,4 (1.8 - 7.7),4,4 (9.3 - 142),1,Public Health Sciences,Laboratory worker,Regular,Data Collected,,,,,,,2113344,0.099838969,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),1,1 (0.3 - 2.2),1,1 (0.1 - 1),1,1,,,,,,,,
WOCCLAB01,Wyoming,WY,2022,56,All States,8,Completed Profile Survey,Mountain/Midwest,Mixed,Mixed,Under an umbrella,Less than 2 million,Less than 20 people per square mile,302,376,327,49,324,275,49,69,4,2,0,Yes,0.35,25,7.645259939,49,1.622516556,47.30116739,51.94528201,4.300106127,8.428208008,3,3,3,2,2 (6.5% - 11.2%),3,3 (1.6 - 1.8),3,3 (4.1 - 9.3),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,28,4.816118862,1,1 (3 - 35),4,4 (3.5 - 54),581381,1.622516556,3 (32.1 - 55.4),3 (37 - 62.7),3 (3 - 7.2),3,3 (6.3 - 18.6),3,3 (1.6 - 3.3),0,0,,,,,,,,
WOCCLAB01,New York,NY,2022,36,All States,2,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,More than 10 million,100.1 - 500 people per square mile,1325,1557,1491,66,1395,1329,66,,680,811,,Yes,0.1,166,11.13346747,400,3.018867925,6.754026536,6.73369839,0.843618062,2.032814608,1,1,1,2,2 (6.5% - 11.2%),4,4 (1.8 - 7.7),1,1 (0.8 - 2),2,Public Health Sciences,Laboratory worker,Regular,Data Collected,336,1.707564271,4,4 (117 - 336),2,2 (1.1 - 2.1),19677151,0.498113208,1 (5.2 - 14.5),1 (6.5 - 13.8),1 (0.2 - 1.4),1,1 (0.3 - 2.2),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCLAB01,South Dakota,SD,2022,46,All States,8,Completed Profile Survey,Mountain/Midwest,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,454,571,517,54,365.5,343.5,22,0,154,253,0,No,0,63,12.18568665,80,1.762114537,37.75455473,49.89976083,6.924416151,8.792909398,3,3,3,3,3 (11.2% - 15.2%),3,3 (1.6 - 1.8),3,3 (4.1 - 9.3),1,Public Health Sciences,Laboratory worker,Regular,Data Collected,30,3.297341024,1,1 (3 - 35),3,3 (2.1 - 3.5),909824,1.189427313,3 (32.1 - 55.4),3 (37 - 62.7),3 (3 - 7.2),2,2 (2.2 - 6.3),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCLAB01,Tennessee,TN,2022,47,All States,4,Completed Profile Survey,South,Mixed,Mixed,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3026,3066,3066,,2854,2854,,1159,447,1460,0,Yes,0.75,40,1.304631442,246,0.812954395,40.4745822,42.91383523,0.567268146,3.488699097,3,3,1,1,1 (1.3% - 6.5%),1,1 (0.3 - 0.9),2,2 (2 - 4.1),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,157,2.226527472,4,4 (117 - 336),3,3 (2.1 - 3.5),7051339,,3 (32.1 - 55.4),3 (37 - 62.7),1 (0.2 - 1.4),,,,,0,0,,,,,,,,
WOCCLAB01,Nevada,NV,2022,32,All States,9,Completed Profile Survey,West,Largely Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,469,555,555,,585.38,438.33,147.05,0,0,555,0,Yes,0.15,86,15.4954955,110,2.345415778,13.79362648,14.75876809,2.706298627,3.461544755,2,1,2,4,4 (15.3% - 29.8%),4,4 (1.8 - 7.7),2,2 (2 - 4.1),2,Public Health Sciences,Laboratory worker,Regular,Data Collected,0,0,0,0,0,0,3177772,,2 (14.5 - 32.1),1 (6.5 - 13.8),2 (1.4 - 3),,,,,0,0,,,,,,,,
WOCCLAB01,Virginia,VA,2022,51,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3178,5662,3289,2373,5433.2,3060.2,2373,2047,2047,1017,2,No,0,111,3.374885984,604,1.900566394,35.24106712,36.59764437,1.278268888,6.955625299,3,2,1,1,1 (1.3% - 6.5%),4,4 (1.8 - 7.7),3,3 (4.1 - 9.3),1,Public Health Sciences,Laboratory worker,Regular,Data Collected,22,0.25335059,1,1 (3 - 35),1,1 (0.3 - 1),8683619,7.466960352,3 (32.1 - 55.4),2 (13.8 - 37),1 (0.2 - 1.4),4,4 (18.6 - 561.4),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCLAB01,North Carolina,NC,2022,37,All States,4,Completed Profile Survey,South,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,More than 10 million,100.1 - 500 people per square mile,909,1698,1198,500,1414,914,500,0,0,1149,49,Yes,,289,24.12353923,157,1.727172717,8.542876031,8.496142574,2.701193844,1.467430566,1,1,2,4,4 (15.3% - 29.8%),3,3 (1.6 - 1.8),1,1 (0.8 - 2),,Public Health Sciences,Laboratory worker,Regular,Data Collected,112,1.046829448,3,3 (68 - 117),2,2 (1.1 - 2.1),10698973,5.500550055,1 (5.2 - 14.5),1 (6.5 - 13.8),2 (1.4 - 3),2,2 (2.2 - 6.3),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCLAB01,Oklahoma,OK,2022,40,All States,6,Completed Profile Survey,South,Mixed,Mixed,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,2072,2895,2583,312,2563,2383,180,1200,40,1343,0,No,0,511,19.78319783,321,1.549227799,59.2815563,51.54485298,12.71207523,7.985471914,3,3,4,4,4 (15.3% - 29.8%),2,2 (0.9 - 1.5),3,3 (4.1 - 9.3),1,Public Health Sciences,Laboratory worker,Regular,Data Collected,38,0.945320663,2,2 (35 - 68),1,1 (0.3 - 1),4019800,1.505791506,3 (32.1 - 55.4),3 (37 - 62.7),4 (7.2 - 88.9),3,3 (6.3 - 18.6),2,2 (1 - 1.6),0,0,,,,,,,,
WOCCLAB01,Michigan,MI,2022,26,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,More than 10 million,100.1 - 500 people per square mile,517,1291,657,634,1290,657,633,,,657,,No,0,140,21.30898021,122,2.359767892,6.547663954,5.152423538,1.395240416,1.215852363,1,1,2,4,4 (15.3% - 29.8%),4,4 (1.8 - 7.7),1,1 (0.8 - 2),1,Public Health Sciences,Laboratory worker,Regular,Data Collected,100,0.996600297,3,3 (68 - 117),1,1 (0.3 - 1),10034113,12.26305609,1 (5.2 - 14.5),1 (6.5 - 13.8),2 (1.4 - 3),2,2 (2.2 - 6.3),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCLAB01,Iowa,IA,2022,19,All States,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,456,560,467,93,461,410,51,0,0,467,0,Yes,1,11,2.355460385,31,0.679824561,12.81043032,14.24769811,0.343694472,0.968593512,1,1,1,1,1 (1.3% - 6.5%),1,1 (0.3 - 0.9),1,1 (0.8 - 2),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,0,0,0,0,0,0,3200517,2.039473684,1 (5.2 - 14.5),1 (6.5 - 13.8),1 (0.2 - 1.4),2,2 (2.2 - 6.3),3,3 (1.6 - 3.3),0,0,,,,,,,,
WOCCLAB01,Guam,GU,2022,66,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,More than 500 people per square mile,,221,221,,221,221,,,,,,No,0,,,,,128.4883721,,,,,4,,,,,,,,1,Public Health Sciences,Laboratory worker,Regular,Data Collected,4,2.325581395,1,1 (3 - 35),3,3 (2.1 - 3.5),172000,,,4 (62.7 - 1876),,,,,,0,0,,,,,,,,
WOCCLAB01,Louisiana,LA,2022,22,All States,6,Completed Profile Survey,South,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,1170,1500,1239,261,1421,1238,183,930,119,861,0,Yes,1,69,5.569007264,103,0.88034188,26.97026147,25.48885778,1.503189048,2.243890898,2,2,2,1,1 (1.3% - 6.5%),1,1 (0.3 - 0.9),2,2 (2 - 4.1),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,58,1.263550215,2,2 (35 - 68),2,2 (1.1 - 2.1),4590241,2.230769231,2 (14.5 - 32.1),2 (13.8 - 37),2 (1.4 - 3),2,2 (2.2 - 6.3),3,3 (1.6 - 3.3),0,0,,,,,,,,
WOCCLAB01,Kansas,KS,2022,20,All States,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,1806,2503,1874,629,2456.5,1827.5,629,26,190,1258,400,Yes,0.02,68,3.628601921,300,1.661129568,62.22017943,61.48817732,2.315169467,10.21398294,4,3,2,1,1 (1.3% - 6.5%),3,3 (1.6 - 1.8),4,4 (9.3 - 142),2,Public Health Sciences,Laboratory worker,Regular,Data Collected,133,4.528199105,4,4 (117 - 336),4,4 (3.5 - 54),2937150,3.482834995,4 (55.4 - 688.9),3 (37 - 62.7),2 (1.4 - 3),4,4 (18.6 - 561.4),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCLAB01,Kentucky,KY,2022,21,All States,4,Completed Profile Survey,South,Shared,Shared/Largely Shared,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,348,768,396,372,767,395.5,371.5,0,0,398,0,Yes,0.9,48,12.12121212,55,1.58045977,8.764911985,7.712236083,1.063756701,1.218887887,1,1,1,3,3 (11.2% - 15.2%),3,3 (1.6 - 1.8),1,1 (0.8 - 2),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,37,0.819979124,2,2 (35 - 68),1,1 (0.3 - 1),4512310,10.68965517,1 (5.2 - 14.5),1 (6.5 - 13.8),1 (0.2 - 1.4),3,3 (6.3 - 18.6),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCLAB01,Maine,ME,2022,23,All States,1,Completed Profile Survey,New England,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,335,590,377,213,579,366,213,,99,401,0,Yes,0.3,42,11.14058355,47,1.402985075,26.41950713,24.18178931,3.031746719,3.392668948,2,2,3,2,2 (6.5% - 11.2%),2,2 (0.9 - 1.5),2,2 (2 - 4.1),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,46,3.320484502,2,2 (35 - 68),3,3 (2.1 - 3.5),1385340,6.358208955,2 (14.5 - 32.1),2 (13.8 - 37),3 (3 - 7.2),3,3 (6.3 - 18.6),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCLAB01,Rhode Island,RI,2022,44,All States,1,Completed Profile Survey,New England,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,More than 500 people per square mile,457,536,536,,535.4,535.4,,0,0,536,0,Yes,0.95,79,14.73880597,,,48.95157323,41.78346838,7.222962805,,3,3,3,3,3 (11.2% - 15.2%),,,,,3,Public Health Sciences,Laboratory worker,Regular,Data Collected,90,8.228691803,3,3 (68 - 117),4,4 (3.5 - 54),1093734,,3 (32.1 - 55.4),3 (37 - 62.7),3 (3 - 7.2),,,,,0,0,,,,,,,,
WOCCLAB01,Illinois,IL,2022,17,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1201,1673,1575,98,1673,1575,98,0,379,820,0,No,0,374,23.74603175,102,0.849292257,12.51785085,9.545358015,2.972492837,0.810679865,1,1,2,4,4 (15.3% - 29.8%),1,1 (0.3 - 0.9),1,1 (0.8 - 2),1,Public Health Sciences,Laboratory worker,Regular,Data Collected,106,0.842471232,3,3 (68 - 117),1,1 (0.3 - 1),12582032,0.815986678,1 (5.2 - 14.5),1 (6.5 - 13.8),2 (1.4 - 3),1,1 (0.3 - 2.2),1,1 (0.1 - 1),0,0,,,,,,,,
WOCCLAB01,Indiana,IN,2022,18,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,871,1519,965,554,1454,900,554,0,0,565,264,Yes,1,94,9.740932643,144,1.653272101,13.17130289,12.74689424,1.375669413,2.107408463,1,1,1,2,2 (6.5% - 11.2%),3,3 (1.6 - 1.8),2,2 (2 - 4.1),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,91,1.33176507,3,3 (68 - 117),2,2 (1.1 - 2.1),6833037,6.360505167,1 (5.2 - 14.5),1 (6.5 - 13.8),1 (0.2 - 1.4),3,3 (6.3 - 18.6),4,4 (3.3 - 16.7),0,0,,,,,,,,
WOCCLAB01,Maryland,MD,2022,24,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Largely Shared,Shared/Largely Shared,Under an umbrella,2 million to 10 million,More than 500 people per square mile,6863,9944,7883,2061,9183,7669,1514,3294,3167,3129,546,Yes,0.3,1020,12.93923633,1538,2.241002477,124.4026435,111.3281187,16.54592467,24.94865897,4,4,4,3,3 (11.2% - 15.2%),4,4 (1.8 - 7.7),4,4 (9.3 - 142),3,Public Health Sciences,Laboratory worker,Regular,Data Collected,186,3.017198029,4,4 (117 - 336),3,3 (2.1 - 3.5),6164660,3.003059886,4 (55.4 - 688.9),4 (62.7 - 1876),4 (7.2 - 88.9),4,4 (18.6 - 561.4),3,3 (1.6 - 3.3),0,0,,,,,,,,
WOCCLAB01,Idaho,ID,2022,16,All States,10,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,277,328,296,32,288.5,257,31.5,0,0,301,0,Yes,0.1,19,6.418918919,40,1.444043321,13.2540292,14.28547116,0.979869863,2.062883922,1,1,1,1,1 (1.3% - 6.5%),2,2 (0.9 - 1.5),2,2 (2 - 4.1),2,Public Health Sciences,Laboratory worker,Regular,Data Collected,44,2.269172314,2,2 (35 - 68),3,3 (2.1 - 3.5),1939033,1.155234657,1 (5.2 - 14.5),1 (6.5 - 13.8),1 (0.2 - 1.4),1,1 (0.3 - 2.2),2,2 (1 - 1.6),0,0,,,,,,,,
